Date,ProblemType,ExampleNumber,ErrorMyMethod,ErrorMusserMethod,ErrorMatlabMethod,ErrorMultroots,MeanMethod,Preproc,emin,emax,LowRankMethod,DeconvolutionMethod,TimeMyMethod,TimeMusserMethod,UX_Method
25-May-2016 09:55:20, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.734120e-11, 	 4.245239e-11, 	 4.926007e-13, 	 4.735807e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.595916e-01, 	 7.931751e-01, 	 From ux 
25-May-2016 09:55:20, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.421239e-10, 	 2.011343e-10, 	 4.926007e-13, 	 4.735807e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 1.037665e-01, 	 9.836314e-02, 	 From ux 
25-May-2016 09:55:21, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.449405e-09, 	 5.749810e-09, 	 7.022494e-10, 	 7.022462e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 3.249069e-01, 	 4.769857e-01, 	 From ux 
25-May-2016 09:55:21, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2.401621e-10, 	 1.340800e-10, 	 4.926007e-13, 	 4.735807e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.107424e-01, 	 9.626453e-02, 	 From ux 
25-May-2016 09:55:22, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.628399e-09, 	 1.184450e-09, 	 7.022494e-10, 	 7.022462e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 2.675317e-01, 	 4.457087e-01, 	 From ux 
25-May-2016 09:55:23, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 8.136296e-09, 	 3.653458e-09, 	 7.022494e-10, 	 7.022462e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 6.214006e-02, 	 4.688483e-02, 	 From ux 
25-May-2016 09:55:23, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1.911912e-10, 	 1.149987e-08, 	 4.926007e-13, 	 4.735807e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 5.934225e-01, 	 7.894393e-01, 	 From ux 
25-May-2016 09:55:23, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 7.423099e-10, 	 1.245709e-09, 	 7.022494e-10, 	 7.022462e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.506555e-02, 	 4.853008e-02, 	 From ux 
25-May-2016 09:55:25, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.149392e-12, 	 1.399913e-11, 	 5.403851e-13, 	 5.937296e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 2.844312e-01, 	 4.241835e-01, 	 From ux 
25-May-2016 09:55:25, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.734088e-11, 	 4.226227e-11, 	 4.926007e-13, 	 4.735807e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.497634e-01, 	 8.017574e-01, 	 From ux 
25-May-2016 09:55:26, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.420775e-10, 	 2.013057e-10, 	 4.926007e-13, 	 4.735807e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 8.172282e-02, 	 8.361840e-02, 	 From ux 
25-May-2016 09:55:26, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.560102e-12, 	 1.043835e-12, 	 5.403851e-13, 	 5.937296e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.086463e-01, 	 4.309550e-01, 	 From ux 
25-May-2016 09:55:26, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2.643410e-10, 	 1.347385e-10, 	 4.926007e-13, 	 4.735807e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.093127e-01, 	 1.025680e-01, 	 From ux 
25-May-2016 09:55:26, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251180e-11, 	 3.144185e-11, 	 5.403851e-13, 	 5.937296e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 4.554034e-02, 	 3.378176e-02, 	 From ux 
25-May-2016 09:55:27, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.798702e-11, 	 2.169270e-11, 	 5.403851e-13, 	 5.937296e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.619272e-02, 	 4.095043e-02, 	 From ux 
25-May-2016 09:55:28, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1.938140e-09, 	 1.150198e-07, 	 4.863628e-12, 	 4.735783e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 6.159887e-01, 	 7.680627e-01, 	 From ux 
25-May-2016 09:55:28, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.145780e-12, 	 1.399521e-11, 	 5.403851e-13, 	 5.937296e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 3.101131e-01, 	 4.724846e-01, 	 From ux 
25-May-2016 09:55:30, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.561258e-12, 	 1.043835e-12, 	 5.403851e-13, 	 5.937296e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.301929e-01, 	 4.727782e-01, 	 From ux 
25-May-2016 09:55:30, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.734215e-10, 	 4.221739e-10, 	 4.863628e-12, 	 4.735783e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.600677e-01, 	 7.626374e-01, 	 From ux 
25-May-2016 09:55:30, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251112e-11, 	 3.143713e-11, 	 5.403851e-13, 	 5.937296e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 4.708519e-02, 	 3.762513e-02, 	 From ux 
25-May-2016 09:55:31, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.551342e-11, 	 5.452308e-12, 	 5.403851e-13, 	 5.937296e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.430294e-02, 	 4.126056e-02, 	 From ux 
25-May-2016 09:55:31, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.819649e-09, 	 2.012731e-09, 	 4.863628e-12, 	 4.735783e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 9.790130e-02, 	 8.751844e-02, 	 From ux 
25-May-2016 09:55:32, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2.400823e-09, 	 1.341126e-09, 	 4.863628e-12, 	 4.735783e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.129754e-01, 	 1.100048e-01, 	 From ux 
25-May-2016 09:55:32, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.148520e-11, 	 1.399000e-10, 	 5.390221e-12, 	 5.938819e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 3.120600e-01, 	 4.570237e-01, 	 From ux 
25-May-2016 09:55:33, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.562336e-11, 	 1.043129e-11, 	 5.390221e-12, 	 5.938819e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.234932e-01, 	 4.760255e-01, 	 From ux 
25-May-2016 09:55:34, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1.937408e-09, 	 1.150183e-07, 	 4.863628e-12, 	 4.735783e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 6.370436e-01, 	 7.885334e-01, 	 From ux 
25-May-2016 09:55:34, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251347e-10, 	 3.144136e-10, 	 5.390221e-12, 	 5.938819e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 4.651044e-02, 	 3.330831e-02, 	 From ux 
25-May-2016 09:55:35, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.798570e-10, 	 2.169709e-10, 	 5.390221e-12, 	 5.938819e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.715703e-02, 	 4.447118e-02, 	 From ux 
25-May-2016 09:55:36, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.734442e-10, 	 4.223047e-10, 	 4.863628e-12, 	 4.735783e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.149535e-01, 	 8.180086e-01, 	 From ux 
25-May-2016 09:55:36, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.148585e-11, 	 1.398977e-10, 	 5.390221e-12, 	 5.938819e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 3.092688e-01, 	 4.415659e-01, 	 From ux 
25-May-2016 09:55:36, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.775550e-09, 	 2.012689e-09, 	 4.863628e-12, 	 4.735783e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 1.003538e-01, 	 8.802536e-02, 	 From ux 
25-May-2016 09:55:37, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2.642588e-09, 	 1.347393e-09, 	 4.863628e-12, 	 4.735783e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.022012e-01, 	 8.628729e-02, 	 From ux 
25-May-2016 09:55:37, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.567413e-11, 	 1.042952e-11, 	 5.390221e-12, 	 5.938819e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.153469e-01, 	 4.399019e-01, 	 From ux 
25-May-2016 09:55:38, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251335e-10, 	 3.144119e-10, 	 5.390221e-12, 	 5.938819e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 4.814677e-02, 	 3.523959e-02, 	 From ux 
25-May-2016 09:55:38, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.551090e-10, 	 5.454804e-11, 	 5.390221e-12, 	 5.938819e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.830250e-02, 	 3.740961e-02, 	 From ux 
25-May-2016 09:55:39, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1.938108e-08, 	 1.150173e-06, 	 4.862741e-11, 	 4.862966e-11, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 6.271088e-01, 	 9.205498e-01, 	 From ux 
25-May-2016 09:55:40, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.148444e-10, 	 1.398999e-09, 	 5.392646e-11, 	 5.392430e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 2.988748e-01, 	 4.346948e-01, 	 From ux 
25-May-2016 09:55:41, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.562587e-10, 	 1.043088e-10, 	 5.392646e-11, 	 5.392430e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.430680e-01, 	 4.439532e-01, 	 From ux 
25-May-2016 09:55:41, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.971531e-09, 	 4.224682e-09, 	 4.862741e-11, 	 4.862966e-11, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.681752e-01, 	 8.124214e-01, 	 From ux 
25-May-2016 09:55:41, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251334e-09, 	 3.144074e-09, 	 5.392646e-11, 	 5.392430e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 4.900397e-02, 	 3.551849e-02, 	 From ux 
25-May-2016 09:55:42, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.819175e-08, 	 2.012999e-08, 	 4.862741e-11, 	 4.862966e-11, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 1.022659e-01, 	 8.833370e-02, 	 From ux 
25-May-2016 09:55:42, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.798556e-09, 	 2.169625e-09, 	 5.392646e-11, 	 5.392430e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.767063e-02, 	 4.318872e-02, 	 From ux 
25-May-2016 09:55:43, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2.535030e-08, 	 1.340404e-08, 	 4.862741e-11, 	 4.862966e-11, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.134149e-01, 	 9.884909e-02, 	 From ux 
25-May-2016 09:55:43, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.148402e-10, 	 1.398988e-09, 	 5.392646e-11, 	 5.392430e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 3.590925e-01, 	 4.681424e-01, 	 From ux 
25-May-2016 09:55:45, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1.937402e-08, 	 1.150177e-06, 	 4.862741e-11, 	 4.862966e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 6.336795e-01, 	 8.118400e-01, 	 From ux 
25-May-2016 09:55:45, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.567041e-10, 	 1.043075e-10, 	 5.392646e-11, 	 5.392430e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.235164e-01, 	 4.370549e-01, 	 From ux 
25-May-2016 09:55:45, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251338e-09, 	 3.144069e-09, 	 5.392646e-11, 	 5.392430e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 4.635516e-02, 	 3.570367e-02, 	 From ux 
25-May-2016 09:55:46, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.551090e-09, 	 5.454612e-10, 	 5.392646e-11, 	 5.392430e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.703029e-02, 	 4.048055e-02, 	 From ux 
25-May-2016 09:55:47, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.966355e-09, 	 4.217852e-09, 	 4.862741e-11, 	 4.862966e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.530739e-01, 	 7.866486e-01, 	 From ux 
25-May-2016 09:55:47, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.774910e-08, 	 2.012967e-08, 	 4.862741e-11, 	 4.862966e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 1.084649e-01, 	 8.799010e-02, 	 From ux 
25-May-2016 09:55:47, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.148429e-09, 	 1.398996e-08, 	 5.392438e-10, 	 5.392425e-10, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 3.027793e-01, 	 4.495391e-01, 	 From ux 
25-May-2016 09:55:48, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2.771481e-08, 	 1.347407e-08, 	 4.862741e-11, 	 4.862966e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.173181e-01, 	 1.030356e-01, 	 From ux 
25-May-2016 09:55:49, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.562560e-09, 	 1.043089e-09, 	 5.392438e-10, 	 5.392425e-10, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.198150e-01, 	 4.587136e-01, 	 From ux 
25-May-2016 09:55:49, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251332e-08, 	 3.144064e-08, 	 5.392438e-10, 	 5.392425e-10, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 4.599773e-02, 	 2.741452e-02, 	 From ux 
25-May-2016 09:55:50, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.798553e-08, 	 2.169555e-08, 	 5.392438e-10, 	 5.392425e-10, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.919316e-02, 	 3.890804e-02, 	 From ux 
25-May-2016 09:55:50, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.881691e-11, 	 1.866131e-10, 	 2.376317e-13, 	 5.044165e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 5.826496e-01, 	 7.346250e-01, 	 From ux 
25-May-2016 09:55:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1.148432e-09, 	 1.398995e-08, 	 5.392438e-10, 	 5.392425e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 3.239952e-01, 	 4.606256e-01, 	 From ux 
25-May-2016 09:55:52, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 8.054494e-12, 	 1.839440e-11, 	 2.376317e-13, 	 5.044165e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.331467e-01, 	 7.831077e-01, 	 From ux 
25-May-2016 09:55:52, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.566965e-09, 	 1.043091e-09, 	 5.392438e-10, 	 5.392425e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.103482e-01, 	 4.548773e-01, 	 From ux 
25-May-2016 09:55:53, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.533988e-10, 	 3.450751e-10, 	 2.376317e-13, 	 5.044165e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 9.396913e-02, 	 7.864562e-02, 	 From ux 
25-May-2016 09:55:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3.251332e-08, 	 3.144064e-08, 	 5.392438e-10, 	 5.392425e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 4.886341e-02, 	 3.678399e-02, 	 From ux 
25-May-2016 09:55:53, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.743669e-10, 	 1.119108e-10, 	 2.376317e-13, 	 5.044165e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.030771e-01, 	 9.855948e-02, 	 From ux 
25-May-2016 09:55:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2.551092e-08, 	 5.454595e-09, 	 5.392438e-10, 	 5.392425e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.740468e-02, 	 4.248992e-02, 	 From ux 
25-May-2016 09:55:55, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.881105e-11, 	 1.864933e-10, 	 2.376317e-13, 	 5.044165e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 6.285144e-01, 	 7.708770e-01, 	 From ux 
25-May-2016 09:55:56, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.017434e-11, 	 2.892039e-10, 	 3.412868e-13, 	 1.712403e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 7.992626e-01, 	 1.035524e+00, 	 From ux 
25-May-2016 09:55:57, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 8.072822e-12, 	 1.845683e-11, 	 2.376317e-13, 	 5.044165e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.162064e-01, 	 8.323968e-01, 	 From ux 
25-May-2016 09:55:58, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.534052e-10, 	 3.451158e-10, 	 2.376317e-13, 	 5.044165e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 9.069559e-02, 	 8.773352e-02, 	 From ux 
25-May-2016 09:55:59, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.760854e-12, 	 2.744805e-11, 	 3.412868e-13, 	 1.712403e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.000811e+00, 	 1.043225e+00, 	 From ux 
25-May-2016 09:55:59, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.979251e-10, 	 5.871787e-11, 	 2.376317e-13, 	 5.044165e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.065916e-01, 	 9.700616e-02, 	 From ux 
25-May-2016 09:56:00, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 2.864320e-10, 	 7.348808e-11, 	 3.412868e-13, 	 1.712403e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 1.690873e-01, 	 1.714488e-01, 	 From ux 
25-May-2016 09:56:01, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.908825e-10, 	 6.153411e-12, 	 3.412868e-13, 	 1.712403e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.852158e-01, 	 2.097205e-01, 	 From ux 
25-May-2016 09:56:01, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.881501e-10, 	 1.865999e-09, 	 2.329470e-12, 	 5.045599e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 6.270588e-01, 	 8.007030e-01, 	 From ux 
25-May-2016 09:56:03, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 8.063017e-11, 	 1.848029e-10, 	 2.329470e-12, 	 5.045599e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.535086e-01, 	 8.366682e-01, 	 From ux 
25-May-2016 09:56:03, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.016882e-11, 	 2.887872e-10, 	 3.412868e-13, 	 1.712403e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 8.659573e-01, 	 9.714637e-01, 	 From ux 
25-May-2016 09:56:04, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.534395e-09, 	 3.451443e-09, 	 2.329470e-12, 	 5.045599e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 8.397717e-02, 	 7.333952e-02, 	 From ux 
25-May-2016 09:56:04, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.744191e-09, 	 1.120028e-09, 	 2.329470e-12, 	 5.045599e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 9.628104e-02, 	 8.521545e-02, 	 From ux 
25-May-2016 09:56:05, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.768430e-12, 	 2.794767e-11, 	 3.412868e-13, 	 1.712403e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.392487e-01, 	 1.003548e+00, 	 From ux 
25-May-2016 09:56:06, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.881557e-10, 	 1.866188e-09, 	 2.329470e-12, 	 5.045599e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 6.343644e-01, 	 7.618494e-01, 	 From ux 
25-May-2016 09:56:06, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 2.897192e-10, 	 7.350211e-11, 	 3.412868e-13, 	 1.712403e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 1.660048e-01, 	 1.559834e-01, 	 From ux 
25-May-2016 09:56:07, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.228055e-10, 	 1.088346e-11, 	 3.412868e-13, 	 1.712403e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.864800e-01, 	 1.740681e-01, 	 From ux 
25-May-2016 09:56:08, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 8.064957e-11, 	 1.848523e-10, 	 2.329470e-12, 	 5.045599e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.464952e-01, 	 8.054348e-01, 	 From ux 
25-May-2016 09:56:09, 	 Roots, 	 Custom:m=6 low=-10 high=10, 	 1.534422e-09, 	 3.451455e-09, 	 2.329470e-12, 	 5.045599e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 7.992898e-02, 	 7.611952e-02, 	 From ux 
25-May-2016 09:56:10, 	 Roots, 	 Custom:m=9 low=-10 high=10, 	 1.016548e-10, 	 2.885760e-09, 	 3.403024e-12, 	 1.711002e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 8.042630e-01, 	 9.616234e-01, 	 From ux 
